Shipment_ID,Origin,Destination,Shipment_Date,Planned_Delivery_Date,Actual_Delivery_Date,Vehicle_Type,Distance_(km),Weather_Conditions,Traffic_Conditions,Delayed,Planned_Delivery_Days,Actual_Delivery_Days,Delay_Days,Shipment_Month,Shipment_Day_Of_Week,Is_Weekend,Shipment_Quarter,Distance_Category,Avg_Speed,Is_Long_Distance,Is_Bad_Weather,Is_Heavy_Traffic
5643,3,7,2023-08-12,2023-08-17,2023-08-19,0,1629,0,1,1,5,7,2,8,5,1,3,0,232.71428571428572,1,0,0
5644,2,6,2023-06-24,2023-06-27,2023-06-27,1,1027,0,1,0,3,3,0,6,5,1,2,1,342.3333333333333,0,0,0
5645,9,8,2023-02-17,2023-02-18,2023-02-20,0,491,1,1,1,1,3,2,2,4,0,1,4,163.66666666666666,0,1,0
5646,6,9,2023-09-28,2023-10-01,2023-10-02,0,1038,0,2,1,3,4,1,9,3,0,3,1,259.5,0,0,0
5647,0,1,2023-08-07,2023-08-08,2023-08-11,2,384,0,1,1,1,4,3,8,0,0,3,4,96.0,0,0,0
5648,7,0,2024-02-12,2024-02-13,2024-02-13,1,556,0,1,0,1,1,0,2,0,0,1,4,556.0,0,0,0
5649,0,1,2023-02-28,2023-03-01,2023-03-01,2,485,0,1,0,1,1,0,2,1,0,1,4,485.0,0,0,0
5650,9,0,2023-11-07,2023-11-12,2023-11-13,2,1734,2,1,1,5,6,1,11,1,0,4,3,289.0,1,1,0
5651,9,2,2024-04-06,2024-04-11,2024-04-18,4,1591,1,1,1,5,12,7,4,5,1,2,0,132.58333333333334,1,1,0
5652,7,9,2023-10-19,2023-10-25,2023-10-25,3,1830,0,1,0,6,6,0,10,3,0,4,3,305.0,1,0,0
5653,9,0,2023-10-17,2023-10-19,2023-10-20,1,856,0,2,1,2,3,1,10,1,0,4,2,285.3333333333333,0,0,0
5654,4,0,2023-12-25,2023-12-29,2023-12-30,1,1216,0,2,1,4,5,1,12,0,0,4,1,243.2,1,0,0
5655,6,1,2023-11-22,2023-11-27,2023-11-25,0,1052,0,1,1,5,3,-2,11,2,0,4,1,350.6666666666667,0,0,0
5656,4,5,2023-04-14,2023-04-15,2023-04-20,1,383,0,1,1,1,6,5,4,4,0,2,4,63.833333333333336,0,0,0
5657,1,5,2023-05-01,2023-05-04,2023-05-05,3,986,0,2,1,3,4,1,5,0,0,2,1,246.5,0,0,0
5658,4,2,2023-04-25,2023-04-29,2023-04-29,2,1322,0,1,0,4,4,0,4,1,0,2,0,330.5,1,0,0
5659,1,5,2023-03-11,2023-03-12,2023-03-12,3,263,0,1,0,1,1,0,3,5,1,1,4,263.0,0,0,0
5660,2,7,2024-04-04,2024-04-10,2024-04-11,2,1822,0,2,1,6,7,1,4,3,0,2,3,260.2857142857143,1,0,0
5661,9,7,2023-03-25,2023-03-26,2023-03-26,3,309,0,1,0,1,1,0,3,5,1,1,4,309.0,0,0,0
5662,3,2,2023-11-27,2023-12-03,2023-12-04,3,1832,0,2,1,6,7,1,11,0,0,4,3,261.7142857142857,1,0,0
5663,3,4,2024-01-08,2024-01-12,2024-01-14,0,1406,0,0,1,4,6,2,1,0,0,1,0,234.33333333333334,1,0,1
5664,5,6,2024-05-12,2024-05-13,2024-05-14,1,493,0,2,1,1,2,1,5,6,1,2,4,246.5,0,0,0
5665,9,7,2024-03-03,2024-03-04,2024-03-06,0,551,2,2,1,1,3,2,3,6,1,1,4,183.66666666666666,0,1,0
5666,5,0,2023-03-30,2023-04-03,2023-04-08,2,1468,0,1,1,4,9,5,3,3,0,1,0,163.11111111111111,1,0,0
5667,7,4,2023-12-19,2023-12-24,2023-12-24,3,1681,0,1,0,5,5,0,12,1,0,4,3,336.2,1,0,0
5668,2,5,2024-01-11,2024-01-12,2024-01-14,0,428,0,0,1,1,3,2,1,3,0,1,4,142.66666666666666,0,0,1
5669,7,1,2023-08-28,2023-09-03,2023-09-04,0,1995,2,1,1,6,7,1,8,0,0,3,3,285.0,1,1,0
5670,1,0,2023-10-21,2023-10-22,2023-10-24,3,223,0,1,1,1,3,2,10,5,1,4,4,74.33333333333333,0,0,0
5671,9,6,2023-06-10,2023-06-16,2023-06-16,3,1955,0,1,0,6,6,0,6,5,1,2,3,325.8333333333333,1,0,0
5672,0,4,2023-03-30,2023-03-31,2023-04-04,0,480,2,2,1,1,5,4,3,3,0,1,4,96.0,0,1,0
5673,4,0,2023-01-14,2023-01-15,2023-01-15,1,566,0,1,0,1,1,0,1,5,1,1,2,566.0,0,0,0
5674,0,6,2024-01-16,2024-01-22,2024-01-28,2,1991,0,2,1,6,12,6,1,1,0,1,3,165.91666666666666,1,0,0
5675,7,0,2024-01-26,2024-02-01,2024-02-02,0,1986,2,1,1,6,7,1,1,4,0,1,3,283.7142857142857,1,1,0
5676,1,9,2024-01-03,2024-01-05,2024-01-08,1,781,0,1,1,2,5,3,1,2,0,1,2,156.2,0,0,0
5677,6,4,2023-08-14,2023-08-17,2023-08-22,3,983,3,1,1,3,8,5,8,0,0,3,1,122.875,0,1,0
5678,7,5,2024-01-30,2024-01-31,2024-02-05,0,550,3,0,1,1,6,5,1,1,0,1,4,91.66666666666667,0,1,1
5679,5,6,2023-11-04,2023-11-08,2023-11-08,4,1409,0,1,0,4,4,0,11,5,1,4,0,352.25,1,0,0
5680,6,0,2023-08-07,2023-08-12,2023-08-12,3,1574,0,1,0,5,5,0,8,0,0,3,0,314.8,1,0,0
5681,9,4,2023-11-25,2023-11-29,2023-12-02,2,1432,0,1,1,4,7,3,11,5,1,4,0,204.57142857142858,1,0,0
5682,2,1,2023-05-08,2023-05-10,2023-05-15,3,858,2,2,1,2,7,5,5,0,0,2,2,122.57142857142857,0,1,0
5683,5,2,2024-02-10,2024-02-16,2024-02-17,1,1868,0,2,1,6,7,1,2,5,1,1,3,266.85714285714283,1,0,0
5684,1,3,2023-07-31,2023-08-04,2023-08-04,1,1285,0,1,0,4,4,0,7,0,0,3,0,321.25,1,0,0
5685,2,5,2023-12-25,2023-12-29,2023-12-29,0,1220,0,1,0,4,4,0,12,0,0,4,1,305.0,1,0,0
5686,6,0,2023-07-19,2023-07-20,2023-07-26,3,548,2,2,1,1,7,6,7,2,0,3,4,78.28571428571429,0,1,0
5687,3,4,2023-02-12,2023-02-16,2023-02-19,1,1241,3,1,1,4,7,3,2,6,1,1,1,177.28571428571428,1,1,0
5688,3,7,2023-03-31,2023-04-01,2023-04-03,3,549,0,0,1,1,3,2,3,4,0,1,4,183.0,0,0,1
5689,6,4,2024-03-30,2024-04-01,2024-04-01,1,834,0,1,0,2,2,0,3,5,1,1,2,417.0,0,0,0
5690,7,4,2023-08-09,2023-08-10,2023-08-15,0,385,2,2,1,1,6,5,8,2,0,3,4,64.16666666666667,0,1,0
5691,3,1,2023-10-12,2023-10-16,2023-10-14,2,736,0,0,1,4,2,-2,10,3,0,4,2,368.0,0,0,1
5692,3,7,2023-02-18,2023-02-19,2023-02-19,1,464,0,1,0,1,1,0,2,5,1,1,4,464.0,0,0,0
5693,9,8,2023-01-29,2023-02-03,2023-02-03,0,1714,0,1,0,5,5,0,1,6,1,1,3,342.8,1,0,0
5694,4,5,2023-07-18,2023-07-22,2023-07-24,0,1367,1,1,1,4,6,2,7,1,0,3,0,227.83333333333334,1,1,0
5695,5,9,2024-05-21,2024-05-22,2024-05-27,0,499,0,1,1,1,6,5,5,1,0,2,4,83.16666666666667,0,0,0
5696,7,8,2023-06-30,2023-07-05,2023-07-07,0,1765,0,0,1,5,7,2,6,4,0,2,3,252.14285714285714,1,0,1
5697,8,1,2023-02-16,2023-02-19,2023-02-20,2,981,2,1,1,3,4,1,2,3,0,1,1,245.25,0,1,0
5698,2,9,2023-07-13,2023-07-15,2023-07-16,2,649,2,1,1,2,3,1,7,3,0,3,2,216.33333333333334,0,1,0
5699,8,6,2023-10-11,2023-10-16,2023-10-22,4,1749,0,2,1,5,11,6,10,2,0,4,3,159.0,1,0,0
5700,5,1,2023-06-20,2023-06-30,2023-06-24,0,1358,0,2,1,10,4,-6,6,1,0,2,0,339.5,1,0,0
5701,7,3,2023-10-01,2023-10-03,2023-10-02,0,225,0,2,1,2,1,-1,10,6,1,4,4,225.0,0,0,0
5702,0,8,2023-01-14,2023-01-20,2023-01-22,2,1802,1,1,1,6,8,2,1,5,1,1,3,225.25,1,1,0
5703,2,1,2024-03-23,2024-03-25,2024-03-28,2,855,3,1,1,2,5,3,3,5,1,1,2,171.0,0,1,0
5704,6,0,2023-10-30,2023-11-05,2023-11-08,0,1805,2,0,1,6,9,3,10,0,0,4,3,200.55555555555554,1,1,1
5705,1,3,2024-04-12,2024-04-17,2024-04-19,0,1541,0,0,1,5,7,2,4,4,0,2,0,220.14285714285714,1,0,1
5706,4,0,2023-06-12,2023-06-14,2023-06-18,3,738,0,2,1,2,6,4,6,0,0,2,2,123.0,0,0,0
5707,6,1,2023-09-02,2023-09-06,2023-09-07,0,1323,0,2,1,4,5,1,9,5,1,3,0,264.6,1,0,0
5708,3,5,2023-09-13,2023-09-19,2023-09-19,1,1803,0,1,0,6,6,0,9,2,0,3,3,300.5,1,0,0
5709,4,6,2024-02-12,2024-02-13,2024-02-13,0,402,0,1,0,1,1,0,2,0,0,1,4,402.0,0,0,0
5710,9,2,2023-08-03,2023-08-09,2023-08-15,4,1865,0,0,1,6,12,6,8,3,0,3,3,155.41666666666666,1,0,1
5711,6,9,2023-12-04,2023-12-09,2023-12-11,3,1653,2,2,1,5,7,2,12,0,0,4,3,236.14285714285714,1,1,0
5712,1,0,2023-10-28,2023-10-29,2023-10-30,0,592,0,2,1,1,2,1,10,5,1,4,2,296.0,0,0,0
5713,4,1,2023-07-31,2023-08-05,2023-08-06,0,1585,2,1,1,5,6,1,7,0,0,3,0,264.1666666666667,1,1,0
5714,6,0,2023-02-07,2023-02-09,2023-02-09,2,862,0,1,0,2,2,0,2,1,0,1,2,431.0,0,0,0
5715,1,3,2023-03-15,2023-03-17,2023-03-18,2,667,2,1,1,2,3,1,3,2,0,1,2,222.33333333333334,0,1,0
5716,2,3,2023-10-04,2023-10-08,2023-10-14,0,1495,0,2,1,4,10,6,10,2,0,4,0,149.5,1,0,0
5717,1,9,2023-10-30,2023-11-04,2023-11-04,1,1552,0,1,0,5,5,0,10,0,0,4,0,310.4,1,0,0
5718,6,8,2024-03-14,2024-03-18,2024-03-19,2,1443,2,1,1,4,5,1,3,3,0,1,0,288.6,1,1,0
5719,5,1,2023-12-16,2023-12-19,2023-12-23,4,1182,0,1,1,3,7,4,12,5,1,4,1,168.85714285714286,1,0,0
5720,9,3,2024-05-26,2024-06-01,2024-06-02,0,1876,0,2,1,6,7,1,5,6,1,2,3,268.0,1,0,0
5721,5,9,2024-04-20,2024-04-24,2024-04-28,0,1261,0,0,1,4,8,4,4,5,1,2,1,157.625,1,0,1
5722,6,9,2023-10-20,2023-10-24,2023-10-24,1,1203,0,1,0,4,4,0,10,4,0,4,1,300.75,1,0,0
5723,2,6,2023-10-19,2023-10-20,2023-10-22,3,568,1,1,1,1,3,2,10,3,0,4,2,189.33333333333334,0,1,0
5724,6,2,2023-06-04,2023-06-10,2023-06-11,2,1970,0,2,1,6,7,1,6,6,1,2,3,281.42857142857144,1,0,0
5725,4,5,2023-10-31,2023-11-02,2023-11-02,1,793,0,1,0,2,2,0,10,1,0,4,2,396.5,0,0,0
5726,1,3,2023-02-21,2023-02-26,2023-02-28,0,1514,0,1,1,5,7,2,2,1,0,1,0,216.28571428571428,1,0,0
5727,4,5,2023-10-04,2023-10-10,2023-10-10,1,1825,0,1,0,6,6,0,10,2,0,4,3,304.1666666666667,1,0,0
5728,4,7,2023-02-15,2023-02-20,2023-02-25,1,1513,0,1,1,5,10,5,2,2,0,1,0,151.3,1,0,0
5729,3,7,2023-01-17,2023-01-19,2023-01-21,3,845,1,1,1,2,4,2,1,1,0,1,2,211.25,0,1,0
5730,8,9,2024-01-23,2024-01-27,2024-01-29,2,1313,1,1,1,4,6,2,1,1,0,1,0,218.83333333333334,1,1,0
5731,5,2,2023-01-28,2023-01-31,2023-02-01,0,1107,0,2,1,3,4,1,1,5,1,1,1,276.75,1,0,0
5732,3,7,2024-03-15,2024-03-20,2024-03-26,1,1717,3,2,1,5,11,6,3,4,0,1,3,156.0909090909091,1,1,0
5733,2,6,2024-04-04,2024-04-10,2024-04-14,1,1862,0,1,1,6,10,4,4,3,0,2,3,186.2,1,0,0
5734,0,3,2024-04-03,2024-04-11,2024-04-07,1,1405,2,1,1,8,4,-4,4,2,0,2,0,351.25,1,1,0
5735,0,4,2023-03-07,2023-03-08,2023-03-10,2,522,1,1,1,1,3,2,3,1,0,1,4,174.0,0,1,0
5736,7,9,2023-03-18,2023-03-22,2023-03-23,1,1266,0,2,1,4,5,1,3,5,1,1,1,253.2,1,0,0
5737,1,8,2023-09-18,2023-09-22,2023-09-23,2,1296,2,1,1,4,5,1,9,0,0,3,0,259.2,1,1,0
5738,7,4,2023-06-26,2023-07-02,2023-07-02,1,1880,0,1,0,6,6,0,6,0,0,2,3,313.3333333333333,1,0,0
5739,1,8,2024-02-10,2024-02-14,2024-02-16,0,1272,2,2,1,4,6,2,2,5,1,1,1,212.0,1,1,0
5740,7,8,2023-07-12,2023-07-18,2023-07-21,1,1918,2,0,1,6,9,3,7,2,0,3,3,213.11111111111111,1,1,1
5741,3,6,2024-05-16,2024-05-19,2024-05-22,2,1177,1,2,1,3,6,3,5,3,0,2,1,196.16666666666666,1,1,0
5742,4,6,2023-03-17,2023-03-18,2023-03-21,0,280,3,1,1,1,4,3,3,4,0,1,4,70.0,0,1,0
5743,3,0,2023-06-02,2023-06-05,2023-06-05,1,953,0,1,0,3,3,0,6,4,0,2,1,317.6666666666667,0,0,0
5744,8,3,2024-04-23,2024-04-25,2024-04-25,2,740,0,1,0,2,2,0,4,1,0,2,2,370.0,0,0,0
5745,9,1,2023-11-15,2023-11-18,2023-11-20,2,963,2,2,1,3,5,2,11,2,0,4,1,192.6,0,1,0
5746,9,5,2024-02-06,2024-02-07,2024-02-11,0,371,1,0,1,1,5,4,2,1,0,1,4,74.2,0,1,1
5747,3,6,2024-02-09,2024-02-15,2024-02-16,1,1965,0,2,1,6,7,1,2,4,0,1,3,280.7142857142857,1,0,0
5748,1,7,2024-02-05,2024-02-11,2024-02-11,3,1994,0,1,0,6,6,0,2,0,0,1,3,332.3333333333333,1,0,0
5749,2,9,2023-02-26,2023-03-02,2023-03-09,0,1304,0,0,1,4,11,7,2,6,1,1,0,118.54545454545455,1,0,1
5750,6,2,2023-10-02,2023-10-05,2023-10-05,1,1127,0,1,0,3,3,0,10,0,0,4,1,375.6666666666667,1,0,0
5751,8,4,2024-02-28,2024-02-29,2024-03-05,3,556,1,2,1,1,6,5,2,2,0,1,4,92.66666666666667,0,1,0
5752,0,8,2023-06-21,2023-06-23,2023-06-25,1,684,2,2,1,2,4,2,6,2,0,2,2,171.0,0,1,0
5753,9,5,2024-01-09,2024-01-13,2024-01-15,2,1378,2,2,1,4,6,2,1,1,0,1,0,229.66666666666666,1,1,0
5754,6,9,2023-06-23,2023-06-24,2023-06-26,3,268,0,0,1,1,3,2,6,4,0,2,4,89.33333333333333,0,0,1
5755,7,5,2023-06-06,2023-06-07,2023-06-07,2,370,0,1,0,1,1,0,6,1,0,2,4,370.0,0,0,0
5756,0,5,2023-06-17,2023-06-22,2023-06-23,1,1773,2,1,1,5,6,1,6,5,1,2,3,295.5,1,1,0
5757,7,6,2023-05-04,2023-05-07,2023-05-14,3,995,1,2,1,3,10,7,5,3,0,2,1,99.5,0,1,0
5758,9,5,2024-01-30,2024-01-31,2024-02-02,3,420,1,1,1,1,3,2,1,1,0,1,4,140.0,0,1,0
5759,5,1,2023-10-23,2023-10-26,2023-10-28,0,1178,2,2,1,3,5,2,10,0,0,4,1,235.6,1,1,0
5760,8,4,2023-09-07,2023-09-08,2023-09-08,1,261,0,1,0,1,1,0,9,3,0,3,4,261.0,0,0,0
5761,7,3,2023-02-02,2023-02-04,2023-02-09,1,683,0,1,1,2,7,5,2,3,0,1,2,97.57142857142857,0,0,0
5762,9,1,2024-03-04,2024-03-05,2024-03-07,2,280,0,1,1,1,3,2,3,0,0,1,4,93.33333333333333,0,0,0
5763,4,5,2023-06-14,2023-06-16,2023-06-18,1,644,0,0,1,2,4,2,6,2,0,2,2,161.0,0,0,1
5764,1,7,2023-01-19,2023-01-20,2023-01-24,2,536,1,0,1,1,5,4,1,3,0,1,4,107.2,0,1,1
5765,9,0,2023-12-21,2023-12-22,2023-12-29,0,278,1,2,1,1,8,7,12,3,0,4,4,34.75,0,1,0
5766,6,1,2024-02-06,2024-02-09,2024-02-09,0,1114,0,1,0,3,3,0,2,1,0,1,1,371.3333333333333,1,0,0
5767,4,6,2023-04-28,2023-05-03,2023-05-03,0,1522,0,1,0,5,5,0,4,4,0,2,0,304.4,1,0,0
5768,9,8,2023-09-24,2023-09-25,2023-09-27,0,258,1,1,1,1,3,2,9,6,1,3,4,86.0,0,1,0
5769,1,7,2024-03-04,2024-03-05,2024-03-07,3,392,1,1,1,1,3,2,3,0,0,1,4,130.66666666666666,0,1,0
5770,1,0,2023-12-17,2023-12-18,2023-12-18,3,339,0,1,0,1,1,0,12,6,1,4,4,339.0,0,0,0
5771,5,8,2024-03-30,2024-04-01,2024-04-03,0,768,2,2,1,2,4,2,3,5,1,1,2,192.0,0,1,0
5772,0,1,2024-03-06,2024-03-10,2024-03-09,2,961,0,2,1,4,3,-1,3,2,0,1,1,320.3333333333333,0,0,0
5773,7,9,2023-01-23,2023-01-24,2023-01-24,3,276,0,1,0,1,1,0,1,0,0,1,4,276.0,0,0,0
5774,3,5,2024-03-13,2024-03-15,2024-03-17,1,615,0,0,1,2,4,2,3,2,0,1,2,153.75,0,0,1
5775,0,6,2023-01-18,2023-01-24,2023-01-29,2,1925,0,2,1,6,11,5,1,2,0,1,3,175.0,1,0,0
5776,6,7,2023-10-16,2023-10-21,2023-10-21,1,1656,0,1,0,5,5,0,10,0,0,4,3,331.2,1,0,0
5777,4,5,2024-01-26,2024-01-30,2024-02-02,3,1280,1,2,1,4,7,3,1,4,0,1,1,182.85714285714286,1,1,0
5778,8,7,2023-05-11,2023-05-14,2023-05-16,1,1037,0,1,1,3,5,2,5,3,0,2,1,207.4,0,0,0
5779,4,8,2023-05-26,2023-05-30,2023-05-31,2,1306,2,1,1,4,5,1,5,4,0,2,0,261.2,1,1,0
5780,8,4,2023-06-07,2023-06-10,2023-06-10,0,1018,0,1,0,3,3,0,6,2,0,2,1,339.3333333333333,0,0,0
5781,5,3,2023-03-19,2023-03-24,2023-03-26,0,1620,0,0,1,5,7,2,3,6,1,1,0,231.42857142857142,1,0,1
5782,4,9,2023-06-03,2023-06-08,2023-06-08,2,1712,0,1,0,5,5,0,6,5,1,2,3,342.4,1,0,0
5783,5,1,2024-04-14,2024-04-15,2024-04-18,3,334,1,2,1,1,4,3,4,6,1,2,4,83.5,0,1,0
5784,0,1,2023-08-08,2023-08-14,2023-08-14,3,1802,0,1,0,6,6,0,8,1,0,3,3,300.3333333333333,1,0,0
5785,9,1,2023-02-05,2023-02-07,2023-02-12,1,731,2,2,1,2,7,5,2,6,1,1,2,104.42857142857143,0,1,0
5786,2,4,2023-07-27,2023-07-29,2023-07-29,3,827,0,1,0,2,2,0,7,3,0,3,2,413.5,0,0,0
5787,4,7,2024-02-14,2024-02-18,2024-02-19,1,1368,2,1,1,4,5,1,2,2,0,1,0,273.6,1,1,0
5788,4,1,2023-02-11,2023-02-12,2023-02-13,0,201,2,1,1,1,2,1,2,5,1,1,4,100.5,0,1,0
5789,1,3,2023-08-27,2023-08-31,2023-09-05,2,1232,0,0,1,4,9,5,8,6,1,3,1,136.88888888888889,1,0,1
5790,7,9,2023-05-01,2023-05-06,2023-05-07,0,1697,0,2,1,5,6,1,5,0,0,2,3,282.8333333333333,1,0,0
5791,1,6,2023-07-30,2023-08-02,2023-08-09,2,900,1,1,1,3,10,7,7,6,1,3,2,90.0,0,1,0
5792,0,1,2024-04-06,2024-04-09,2024-04-09,3,1102,0,1,0,3,3,0,4,5,1,2,1,367.3333333333333,0,0,0
5793,3,5,2023-01-15,2023-01-16,2023-01-19,0,550,1,2,1,1,4,3,1,6,1,1,4,137.5,0,1,0
5794,4,7,2024-02-20,2024-02-24,2024-02-26,0,1262,2,2,1,4,6,2,2,1,0,1,1,210.33333333333334,1,1,0
5795,0,7,2023-02-02,2023-02-03,2023-02-07,0,423,0,0,1,1,5,4,2,3,0,1,4,84.6,0,0,1
5796,9,0,2023-07-30,2023-08-05,2023-08-09,0,1905,0,2,1,6,10,4,7,6,1,3,3,190.5,1,0,0
5797,8,2,2023-06-03,2023-06-06,2023-06-06,3,1033,0,1,0,3,3,0,6,5,1,2,1,344.3333333333333,0,0,0
5798,3,5,2023-10-01,2023-10-05,2023-10-06,1,1237,2,1,1,4,5,1,10,6,1,4,1,247.4,1,1,0
5799,5,8,2023-09-22,2023-09-27,2023-10-01,3,1602,3,2,1,5,9,4,9,4,0,3,0,178.0,1,1,0
5800,7,2,2023-07-14,2023-07-17,2023-07-20,4,1095,1,2,1,3,6,3,7,4,0,3,1,182.5,0,1,0
5801,7,5,2024-01-18,2024-01-23,2024-01-23,2,1622,0,1,0,5,5,0,1,3,0,1,0,324.4,1,0,0
5802,2,1,2024-05-10,2024-05-14,2024-05-15,1,1359,2,1,1,4,5,1,5,4,0,2,0,271.8,1,1,0
5803,0,1,2024-05-25,2024-05-29,2024-05-29,3,1287,0,1,0,4,4,0,5,5,1,2,0,321.75,1,0,0
5804,1,5,2023-05-10,2023-05-15,2023-05-16,0,1695,0,2,1,5,6,1,5,2,0,2,3,282.5,1,0,0
5805,8,1,2023-06-25,2023-06-28,2023-06-30,2,1106,0,0,1,3,5,2,6,6,1,2,1,221.2,1,0,1
5806,6,4,2023-10-07,2023-10-12,2023-10-14,0,1629,0,0,1,5,7,2,10,5,1,4,0,232.71428571428572,1,0,1
5807,7,9,2023-03-14,2023-03-15,2023-03-18,1,535,0,2,1,1,4,3,3,1,0,1,4,133.75,0,0,0
5808,6,3,2023-11-14,2023-11-22,2023-11-17,1,910,0,1,1,8,3,-5,11,1,0,4,2,303.3333333333333,0,0,0
5809,3,0,2023-10-17,2023-10-21,2023-10-22,0,1453,0,2,1,4,5,1,10,1,0,4,0,290.6,1,0,0
5810,6,5,2023-07-14,2023-07-15,2023-07-16,0,428,2,1,1,1,2,1,7,4,0,3,4,214.0,0,1,0
5811,0,9,2023-11-18,2023-11-19,2023-11-22,0,539,1,2,1,1,4,3,11,5,1,4,4,134.75,0,1,0
5812,5,6,2023-06-30,2023-07-02,2023-07-07,0,777,2,1,1,2,7,5,6,4,0,2,2,111.0,0,1,0
5813,9,4,2023-08-10,2023-08-12,2023-08-13,3,769,0,2,1,2,3,1,8,3,0,3,2,256.3333333333333,0,0,0
5814,8,9,2023-12-16,2023-12-18,2023-12-22,0,678,2,2,1,2,6,4,12,5,1,4,2,113.0,0,1,0
5815,1,2,2023-11-01,2023-11-02,2023-11-04,2,553,2,2,1,1,3,2,11,2,0,4,4,184.33333333333334,0,1,0
5816,3,9,2024-01-05,2024-01-07,2024-01-08,0,614,0,2,1,2,3,1,1,4,0,1,2,204.66666666666666,0,0,0
5817,3,9,2023-10-27,2023-10-28,2023-10-30,0,343,2,2,1,1,3,2,10,4,0,4,4,114.33333333333333,0,1,0
5818,9,5,2023-06-17,2023-06-20,2023-06-20,0,1022,0,1,0,3,3,0,6,5,1,2,1,340.6666666666667,0,0,0
5819,2,1,2023-11-07,2023-11-09,2023-11-09,3,811,0,1,0,2,2,0,11,1,0,4,2,405.5,0,0,0
5820,1,3,2024-01-22,2024-01-28,2024-02-01,0,1938,0,2,1,6,10,4,1,0,0,1,3,193.8,1,0,0
5821,0,1,2024-03-24,2024-03-27,2024-03-27,2,1167,0,1,0,3,3,0,3,6,1,1,1,389.0,1,0,0
5822,8,4,2023-12-18,2023-12-24,2023-12-24,4,1949,0,1,0,6,6,0,12,0,0,4,3,324.8333333333333,1,0,0
5823,8,6,2023-09-27,2023-10-02,2023-10-04,2,1528,0,0,1,5,7,2,9,2,0,3,0,218.28571428571428,1,0,1
5824,5,7,2023-07-03,2023-07-04,2023-07-04,2,575,0,1,0,1,1,0,7,0,0,3,2,575.0,0,0,0
5825,0,6,2024-05-30,2024-06-04,2024-06-11,3,1618,3,2,1,5,12,7,5,3,0,2,0,134.83333333333334,1,1,0
5826,2,3,2023-10-11,2023-10-14,2023-10-17,3,1018,3,1,1,3,6,3,10,2,0,4,1,169.66666666666666,0,1,0
5827,4,2,2024-03-12,2024-03-16,2024-03-20,3,1262,0,1,1,4,8,4,3,1,0,1,1,157.75,1,0,0
5828,9,3,2024-02-02,2024-02-04,2024-02-04,3,872,0,1,0,2,2,0,2,4,0,1,2,436.0,0,0,0
5829,8,3,2023-10-30,2023-11-01,2023-11-05,1,632,0,1,1,2,6,4,10,0,0,4,2,105.33333333333333,0,0,0
5830,5,7,2023-12-01,2023-12-04,2023-12-05,3,1075,2,1,1,3,4,1,12,4,0,4,1,268.75,0,1,0
5831,3,2,2023-03-24,2023-03-29,2023-03-29,1,1618,0,1,0,5,5,0,3,4,0,1,0,323.6,1,0,0
5832,3,2,2023-01-03,2023-01-05,2023-01-06,0,712,0,2,1,2,3,1,1,1,0,1,2,237.33333333333334,0,0,0
5833,1,8,2023-11-23,2023-11-25,2023-11-25,2,655,0,1,0,2,2,0,11,3,0,4,2,327.5,0,0,0
5834,8,4,2023-08-14,2023-08-17,2023-08-20,2,1181,3,1,1,3,6,3,8,0,0,3,1,196.83333333333334,1,1,0
5835,3,2,2023-10-28,2023-10-29,2023-10-29,0,534,0,1,0,1,1,0,10,5,1,4,4,534.0,0,0,0
5836,9,3,2023-07-15,2023-07-18,2023-07-18,2,910,0,1,0,3,3,0,7,5,1,3,2,303.3333333333333,0,0,0
5837,8,4,2024-04-05,2024-04-08,2024-04-12,0,1013,0,1,1,3,7,4,4,4,0,2,1,144.71428571428572,0,0,0
5838,0,8,2023-01-14,2023-01-20,2023-01-21,1,1884,0,2,1,6,7,1,1,5,1,1,3,269.14285714285717,1,0,0
5839,7,2,2023-06-10,2023-06-14,2023-06-18,0,1385,1,0,1,4,8,4,6,5,1,2,0,173.125,1,1,1
5840,6,2,2023-04-03,2023-04-05,2023-04-05,0,811,0,1,0,2,2,0,4,0,0,2,2,405.5,0,0,0
5841,3,2,2024-01-28,2024-02-03,2024-02-10,0,1894,1,0,1,6,13,7,1,6,1,1,3,145.69230769230768,1,1,1
5842,8,7,2024-04-28,2024-04-30,2024-05-02,3,742,1,1,1,2,4,2,4,6,1,2,2,185.5,0,1,0
5843,3,1,2024-01-20,2024-01-22,2024-01-22,0,775,0,1,0,2,2,0,1,5,1,1,2,387.5,0,0,0
5844,5,1,2023-08-14,2023-08-16,2023-08-18,2,632,0,1,1,2,4,2,8,0,0,3,2,158.0,0,0,0
5845,7,2,2023-03-07,2023-03-09,2023-03-11,0,604,0,0,1,2,4,2,3,1,0,1,2,151.0,0,0,1
5846,7,9,2024-02-19,2024-02-21,2024-02-24,3,732,3,1,1,2,5,3,2,0,0,1,2,146.4,0,1,0
5847,0,7,2023-10-30,2023-11-01,2023-11-04,0,637,3,1,1,2,5,3,10,0,0,4,2,127.4,0,1,0
5848,4,2,2023-11-22,2023-11-26,2023-11-28,3,1347,2,2,1,4,6,2,11,2,0,4,0,224.5,1,1,0
5849,7,5,2023-05-30,2023-06-03,2023-06-06,2,1431,0,1,1,4,7,3,5,1,0,2,0,204.42857142857142,1,0,0
5850,0,8,2023-04-18,2023-04-23,2023-04-28,0,1585,2,2,1,5,10,5,4,1,0,2,0,158.5,1,1,0
